cotId,name,area,detail_url,page_no
0473af0e-4940-413f-95ed-7274eab022ba,미국마을,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=0473af0e-4940-413f-95ed-7274eab022ba,14
d5e1f1bb-d657-40d8-8615-2865cead9dc5,영암곤충박물관,전라남도 영암군,https://access.visitkorea.or.kr/ms/detail.do?cotId=d5e1f1bb-d657-40d8-8615-2865cead9dc5,14
0563eefb-6294-4ec2-8352-be71beb2e03d,수성못 유원지,대구 수성구,https://access.visitkorea.or.kr/ms/detail.do?cotId=0563eefb-6294-4ec2-8352-be71beb2e03d,14
98e72b5c-936e-420d-9fb1-0957eb69cd10,백제문화단지,충청남도 부여군,https://access.visitkorea.or.kr/ms/detail.do?cotId=98e72b5c-936e-420d-9fb1-0957eb69cd10,14
20d4f653-bcd0-4f76-aae5-d2c88d1b3fe7,보성문화원,전라남도 보성군,https://access.visitkorea.or.kr/ms/detail.do?cotId=20d4f653-bcd0-4f76-aae5-d2c88d1b3fe7,14
b3df606a-caad-4152-9d69-3ea630bcabb3,망원한강공원,서울 마포구,https://access.visitkorea.or.kr/ms/detail.do?cotId=b3df606a-caad-4152-9d69-3ea630bcabb3,14
8dd34d0d-1b02-4421-a080-8825ad3a75c5,남해국제탈공연박물관,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=8dd34d0d-1b02-4421-a080-8825ad3a75c5,14
8b413d3f-47be-4e70-b57f-b6fffc8a7ac2,여의도한강공원,서울 영등포구,https://access.visitkorea.or.kr/ms/detail.do?cotId=8b413d3f-47be-4e70-b57f-b6fffc8a7ac2,14
dbd8a9b2-e03c-422b-ab55-613375e3eb83,한국압화박물관,전라남도 구례군,https://access.visitkorea.or.kr/ms/detail.do?cotId=dbd8a9b2-e03c-422b-ab55-613375e3eb83,15
eb97e148-c0ec-454f-aec4-5de7a7d4adf5,섬진강레일바이크,전라남도 곡성군,https://access.visitkorea.or.kr/ms/detail.do?cotId=eb97e148-c0ec-454f-aec4-5de7a7d4adf5,15
4c7c33bb-e979-47f9-b911-ae86ffd1870c,[변산 마실길 3코스] 적벽강 노을길,전북특별자치도 부안군,https://access.visitkorea.or.kr/ms/detail.do?cotId=4c7c33bb-e979-47f9-b911-ae86ffd1870c,15
1c1bbbbb-21fc-47cd-96e2-e43517e9fe06,남해파독전시관,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=1c1bbbbb-21fc-47cd-96e2-e43517e9fe06,15
0f306180-03f0-4023-be7d-d7fe2f184bd4,해운대시장,부산 해운대구,https://access.visitkorea.or.kr/ms/detail.do?cotId=0f306180-03f0-4023-be7d-d7fe2f184bd4,15
1a078cce-3b75-4ee3-a49b-2d84cafeb608,포레스트 공룡사파리,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=1a078cce-3b75-4ee3-a49b-2d84cafeb608,15
5bfae494-e5d8-412f-9bb4-c8dc91d26323,월영교,경상북도 안동시,https://access.visitkorea.or.kr/ms/detail.do?cotId=5bfae494-e5d8-412f-9bb4-c8dc91d26323,15
643fc1f0-b4f7-4552-abe3-e62ef2eb87ea,이촌한강공원,서울 용산구,https://access.visitkorea.or.kr/ms/detail.do?cotId=643fc1f0-b4f7-4552-abe3-e62ef2eb87ea,15
8d1aa17e-f65a-4c00-9d7c-09e0a4f58f13,반포한강공원,서울 서초구,https://access.visitkorea.or.kr/ms/detail.do?cotId=8d1aa17e-f65a-4c00-9d7c-09e0a4f58f13,15
